Ereco vs. Etrue
36 4 2.16821
36 5 1.06803
36 6 1.15819
36 7 6.92595
36 8 6.4496
36 9 13.8638
36 10 13.1665
36 11 16.7295
36 12 16.1443
36 13 15.4171
36 14 26.2876
36 15 35.0595
36 16 29.7263
36 17 34.841
36 18 34.817
36 19 39.3818
36 20 66.9754
36 21 30.2374
36 22 76.7607
36 23 63.185
36 24 103.936
36 25 87.8016
36 26 100.338
36 27 84.932
36 28 73.6315
36 29 111.511
36 30 111.609
36 31 101.652
36 32 122.646
36 33 100.248
36 34 92.6126
36 35 96.7044
36 36 80.0559
36 37 54.3602
36 38 33.466
36 39 26.5769
36 40 17.5167
36 41 9.64135
36 42 22.1462
36 43 2
36 44 10.7264
36 45 4.45925
36 46 7.54517
36 47 1.97684
36 48 5.23818
36 49 4.89106e-13
36 50 1.12874
36 51 1
36 52 1.04138
36 53 0.0014007
36 54 2.24141
36 55 0
36 56 0
36 57 0
36 58 1.21839
36 59 0
37 0 0
37 1 0
37 2 0
37 3 0
37 4 1.12659
37 5 1.14702
37 6 5.58037
37 7 2.30659
37 8 2.08958
37 9 4.12939
37 10 4.26584
37 11 11.2711
37 12 13.285
37 13 11.0543
37 14 9.64227
37 15 21.4403
37 16 26.0309
37 17 37.5521
37 18 26.0357
37 19 33.6389
37 20 36.4003
37 21 53.2346
37 22 49.0269
37 23 61.5328
37 24 72.4169
37 25 67.2752
37 26 70.8674
37 27 70.6841
37 28 61.9019
37 29 73.0457
37 30 79.4943
37 31 94.2888
37 32 68.9792
37 33 82.3948
37 34 84.3541
37 35 87.0159
37 36 56.254
37 37 41.2286
37 38 48.958
37 39 44.0896
37 40 21.6058
37 41 14.9125
37 42 10.8652
37 43 4.42918
37 44 6.58772
37 45 5.22729
37 46 2
37 47 2.17973
37 48 1
37 49 3.15041
37 50 0
37 51 1
37 52 3.35067
37 53 0
37 54 0
37 55 0
37 56 0
37 57 1.03254
37 58 0
37 59 0
38 0 0
38 1 0
38 2 0
38 3 1.11581
38 4 0
38 5 2.1479
38 6 1.29312
38 7 3
38 8 3.5038
38 9 3.19106
38 10 10.5901
38 11 18.606
38 12 17.6703
38 13 18.3961
38 14 21.8158
38 15 14.7466
38 16 25.0056
38 17 23.1495
38 18 27.9071
38 19 48.667
38 20 53.5794
38 21 44.1467
38 22 34.292
38 23 55.5782
38 24 59.9583
38 25 61.928
38 26 47.0928
38 27 60.3938
38 28 90.3241
38 29 72.438
38 30 78.5894
38 31 84.2088
38 32 94.283
38 33 67.1799
38 34 78.5604
38 35 87.4138
38 36 76.8747
38 37 88.3847
38 38 76.8147
38 39 52.4748
38 40 26.0063
38 41 23.3974
38 42 15.7309
38 43 32.8708
38 44 4.16069
38 45 7.48613
38 46 4.45919
38 47 8.52413
38 48 6.47277
38 49 2.07347
38 50 2.3299
38 51 1.01587
38 52 2
38 53 1.08386
38 54 0
38 55 2.112
38 56 1.13417
38 57 0
38 58 1
38 59 1.13805
39 0 0
39 1 0
39 2 0
39 3 1.25932
39 4 0
39 5 11.8562
39 6 1.17174
39 7 6.77882
39 8 3.18818
39 9 5.65409
39 10 11.2881
39 11 11.1741
39 12 7.60164
39 13 6.83345
39 14 16.983
39 15 11.9604
39 16 12.6552
39 17 27.014
39 18 27.0355
39 19 30.2117
39 20 28.1863
39 21 27.4701
39 22 47.7519
39 23 65.1651
39 24 53.9333
39 25 50.9773
39 26 66.161
39 27 65.3515
39 28 69.9709
39 29 84.9663
39 30 69.4033
39 31 88.6478
39 32 88.8842
39 33 98.689
39 34 70.8681
39 35 85.9844
39 36 97.9163
39 37 77.0129
39 38 62.008
39 39 49.0541
39 40 50.9625
39 41 58.4472
39 42 23.7921
39 43 16.764
39 44 14.9348
39 45 5.11131
39 46 5.32815
39 47 2.2319
39 48 4.04053
39 49 5.47433
39 50 2.29118
39 51 2.05433
39 52 1
39 53 1
39 54 0
39 55 0
39 56 0
39 57 0
39 58 2
39 59 0
40 0 0
40 1 0
40 2 0
40 3 0
40 4 0
40 5 1.04811
40 6 0
40 7 18.9957
40 8 0
40 9 3.22764
40 10 7.54975
40 11 8.74456
40 12 4.53776
40 13 6.39927
40 14 6.7294
40 15 24.2622
40 16 25.4722
40 17 18.2641
40 18 22.8467
40 19 24.178
40 20 26.557
40 21 22.4728
40 22 37.5766
40 23 32.5545
40 24 39.8073
40 25 46.3816
40 26 26.3545
40 27 61.001
40 28 53.6716
40 29 74.0646
40 30 76.7324
40 31 72.5764
40 32 94.0131
40 33 96.3447
40 34 115.42
40 35 66.4676
40 36 102.825
40 37 74.3056
40 38 98.3433
40 39 58.4303
40 40 38.7989
40 41 42.9893
40 42 35.3471
40 43 30.9565
40 44 7.35067
40 45 11.1598
40 46 7.18554
40 47 7.44667
40 48 5.31686
40 49 7.19635
40 50 1
40 51 2.1413
40 52 0
40 53 1.12673
40 54 2.03279
40 55 0
40 56 1
40 57 0.000551233
40 58 2.31655
40 59 0
41 0 0
41 1 0
41 2 0
41 3 2.2156
41 4 1.13164
41 5 0
41 6 1
41 7 1.13142
41 8 1.12257
41 9 0
41 10 4.50987
41 11 11.9568
41 12 12.2265
41 13 11.2113
41 14 13.7672
41 15 9.92804
41 16 8.6672
41 17 20.8252
41 18 9.51554
41 19 28.7717
41 20 23.943
41 21 24.6099
41 22 22.2691
41 23 46.8573
41 24 33.2583
41 25 36.6695
41 26 40.553
41 27 55.5342
41 28 50.6418
41 29 40.9017
41 30 78.4243
41 31 74.1188
41 32 83.3376
41 33 75.8473
41 34 89.9458
41 35 70.8425
41 36 77.8112
41 37 74.6052
41 38 76.7536
41 39 64.4833
41 40 41.2137
41 41 34.4263
41 42 27.934
41 43 24.0863
41 44 18.0982
41 45 10.5047
41 46 14.9394
41 47 5.40444
41 48 7.82841
41 49 7.45807
41 50 3.39176
41 51 2.13785
41 52 1
41 53 1.13563
41 54 0
41 55 0
41 56 1
41 57 0
41 58 0
41 59 2.38176
42 0 0
42 1 0
42 2 0
42 3 1.01064
42 4 0
42 5 1.23987
42 6 0
42 7 5.48001
42 8 3.26751
42 9 2.26045
42 10 3.13733
42 11 2
42 12 5.28356
42 13 4.72777
42 14 11.4122
42 15 13.5139
42 16 9.5517
42 17 14.4455
42 18 7.65522
42 19 21.6353
42 20 20.7138
42 21 20.9888
42 22 18.1341
42 23 31.6257
42 24 38.6271
42 25 28.524
42 26 34.0303
42 27 49.6017
42 28 40.942
42 29 52.1128
42 30 34.5552
42 31 36.353
42 32 48.0792
42 33 52.2113
42 34 74.0404
42 35 76.2427
42 36 76.4543
42 37 76.8748
42 38 64.6573
42 39 82.29
42 40 67.2662
42 41 45.9807
42 42 67.6736
42 43 44.6696
42 44 28.6008
42 45 20.3937
42 46 18.2307
42 47 7.77269
42 48 10.1762
42 49 4.29933
42 50 6.23473
42 51 2
42 52 3.14995
42 53 1
42 54 2
42 55 1.09852
42 56 1
42 57 1.10746
42 58 0
42 59 0
43 0 0
43 1 0
43 2 1.15172
43 3 1.10139
43 4 0
43 5 1
43 6 2.19614
43 7 1
43 8 1
43 9 4.19879
43 10 4.28669
43 11 8.10255
43 12 8.52937
43 13 4.81476
43 14 4.47125
43 15 14.4797
43 16 12.3812
43 17 12.9157
43 18 18.0747
43 19 10.2209
43 20 15.4395
43 21 21.0017
43 22 23.4659
43 23 32.9649
43 24 40.4457
43 25 38.4347
43 26 34.1534
43 27 51.0483
43 28 56.4388
43 29 42.6154
43 30 45.6564
43 31 42.2208
43 32 54.1196
43 33 48.63
43 34 39.0032
43 35 69.3077
43 36 65.484
43 37 79.3402
43 38 62.0883
43 39 71.312
43 40 62.0476
43 41 60.0112
43 42 56.6204
43 43 66.0371
43 44 31.5012
43 45 13.7534
43 46 16.4194
43 47 11.7195
43 48 5.22016
43 49 12.4584
43 50 7.59505
43 51 2.13937
43 52 3.14685
43 53 3.11581
43 54 4.11511
43 55 0
43 56 3.17491
43 57 1.09174
43 58 1
43 59 0
44 0 0
44 1 0
44 2 0
44 3 0
44 4 0
44 5 0
44 6 1
44 7 0
44 8 2.17014
44 9 1
44 10 1.11108
44 11 3.26436
44 12 9.6871
44 13 11.9045
44 14 4.10398
44 15 7.20677
44 16 7.30946
44 17 22.2931
44 18 20.4464
44 19 13.4437
44 20 17.9069
44 21 16.2314
44 22 25.781
44 23 33.0775
44 24 29.5212
44 25 29.9351
44 26 35.3835
44 27 22.0845
44 28 44.5534
44 29 45.7479
44 30 75.6637
44 31 51.8451
44 32 58.8236
44 33 43.0317
44 34 72.096
44 35 67.5053
44 36 65.7272
44 37 65.7741
44 38 90.3987
44 39 65.3384
44 40 78.2686
44 41 54.6421
44 42 80.9098
44 43 62.1209
44 44 39.1837
44 45 47.8742
44 46 41.9853
44 47 34.1673
44 48 9.50212
44 49 12.5508
44 50 6.21884
44 51 6.72592
44 52 3
44 53 3.28761
44 54 5.50092
44 55 2
44 56 0
44 57 1
44 58 1
44 59 2.23582
45 0 0
45 1 0
45 2 0
45 3 1.12029
45 4 2.13542
45 5 1.13612
45 6 1.34984
45 7 2.77982
45 8 1
45 9 10.6791
45 10 5.26151
45 11 8.10791
45 12 8.90555
45 13 4.57784
45 14 7.61718
45 15 7.24184
45 16 10.6257
45 17 12.929
45 18 17.6513
45 19 27.2141
45 20 24.2922
45 21 12.3932
45 22 11.6731
45 23 14.0049
45 24 20.9313
45 25 25.7287
45 26 34.7209
45 27 27.6685
45 28 39.6697
45 29 23.2725
45 30 37.2106
45 31 46.7256
45 32 48.264
45 33 49.0482
45 34 38.6421
45 35 62.0625
45 36 67.71
45 37 61.0777
45 38 83.8724
45 39 63.2393
45 40 53.567
45 41 84.0569
45 42 72.9202
45 43 41.4943
45 44 61.0415
45 45 43.8037
45 46 35.0608
45 47 22.6347
45 48 13.7921
45 49 15.1431
45 50 7.62783
45 51 14.0037
45 52 4
45 53 4.08631
45 54 6.96814
45 55 4.61724
45 56 1.15624
45 57 1.09462
45 58 1
45 59 1.1252
46 0 0
46 1 0
46 2 0
46 3 0
46 4 1
46 5 2.12781
46 6 2.50249
46 7 4.04963
46 8 1.02921
46 9 5.96566
46 10 1.11959
46 11 3.29328
46 12 5.54436
46 13 3.14388
46 14 8.30478
46 15 8.57198
46 16 2
46 17 18.1778
46 18 10.6968
46 19 20.2842
46 20 23.4978
46 21 19.8112
46 22 15.9981
46 23 21.5129
46 24 16.788
46 25 23.3009
46 26 23.1766
46 27 23.675
46 28 36.3715
46 29 35.0918
46 30 29.2609
46 31 29.4714
46 32 46.7077
46 33 55.6324
46 34 48.4328
46 35 53.2952
46 36 39.8554
46 37 66.2875
46 38 69.2042
46 39 66.7905
46 40 59.7097
46 41 63.9458
46 42 82.4568
46 43 63.4529
46 44 95.0696
46 45 47.5791
46 46 34.9074
46 47 42.0806
46 48 25.2811
46 49 10.6598
46 50 13.5807
46 51 9.57353
46 52 7.68224
46 53 10.2554
46 54 2.21599
46 55 5.41384
46 56 4.8615
46 57 1.00827
46 58 0
46 59 3.21806
47 0 0
47 1 0
47 2 0
47 3 1
47 4 0
47 5 1.19362
47 6 0
47 7 3.21483
47 8 1.12511
47 9 2.43316
47 10 3.21357
47 11 3.12616
47 12 1.17469
47 13 5.61923
47 14 5.01857
47 15 5.48022
47 16 3.63962
47 17 6.32129
47 18 9.23647
47 19 6.3092
47 20 11.9172
47 21 9.35765
47 22 14.5729
47 23 16.6537
47 24 24.0561
47 25 8.53506
47 26 22.2198
47 27 15.1829
47 28 24.812
47 29 34.9451
47 30 33.6368
47 31 22.0901
47 32 29.7843
47 33 32.9356
47 34 38.0785
47 35 32.6646
47 36 39.3307
47 37 46.9546
47 38 35.758
47 39 41.0149
47 40 37.1416
47 41 53.8736
47 42 70.4352
47 43 38.0275
47 44 44.4611
47 45 34.6869
47 46 66.5034
47 47 31.2571
47 48 12.4176
47 49 12.1931
47 50 18.0641
47 51 10.633
47 52 9.01568
47 53 5.31357
47 54 11.5797
47 55 2.34883
47 56 2.18983
47 57 3.12742
47 58 2.22119
47 59 0
48 0 0
48 1 0
48 2 0
48 3 0
48 4 0
48 5 0
48 6 0
48 7 0
48 8 2.14234
48 9 3.09019
48 10 2.14672
48 11 5.1412
48 12 3.19261
48 13 13.7773
48 14 5.37481
48 15 4.08001
48 16 11.0526
48 17 8.3929
48 18 5.22692
48 19 7.75198
48 20 7.25147
48 21 7.142
48 22 12.9824
48 23 25.4543
48 24 11.0623
48 25 11.3089
48 26 18.4218
48 27 26.5494
48 28 21.426
48 29 29.6821
48 30 38.0188
48 31 30.4505
48 32 36.6772
48 33 27.6055
48 34 32.8397
48 35 27.6003
48 36 25.5443
48 37 43.2584
48 38 53.4936
48 39 47.94
48 40 51.4257
48 41 31.9694
48 42 68.4203
48 43 35.85
48 44 37.2075
48 45 42.5076
48 46 41.5536
48 47 49.6566
48 48 43.1641
48 49 18.2204
48 50 22.9445
48 51 17.9237
48 52 10.4452
48 53 5.29039
48 54 2.85845
48 55 4.43541
48 56 2.14125
48 57 2.13007
48 58 3.21644
48 59 1.00577
49 0 0
49 1 0
49 2 0
49 3 1
49 4 0
49 5 1
49 6 1
49 7 0
49 8 0
49 9 4.2179
49 10 3.26925
49 11 4.74694
49 12 5.56048
49 13 2
49 14 6.3804
49 15 0
49 16 3.12732
49 17 10.4508
49 18 7.45835
49 19 6.30233
49 20 10.6321
49 21 13.0214
49 22 12.1037
49 23 14.8303
49 24 17.8475
49 25 14.0668
49 26 25.9119
49 27 16.5308
49 28 19.9217
49 29 24.2997
49 30 25.723
49 31 26.8646
49 32 34.7797
49 33 36.1877
49 34 50.6413
49 35 48.1947
49 36 33.4199
49 37 53.0056
49 38 57.9122
49 39 38.4829
49 40 49.8505
49 41 51.6472
49 42 47.6002
49 43 41.2583
49 44 60.0696
49 45 29.3353
49 46 42.7877
49 47 48.0653
49 48 30.919
49 49 21.9245
49 50 35.6702
49 51 22.5185
49 52 23.5643
49 53 14.0772
49 54 17.7553
49 55 8.49636
49 56 2.79279
49 57 4.53032
49 58 3.30252
49 59 2.12043
50 0 0
50 1 0
50 2 0
50 3 0
50 4 2.33893
50 5 0
50 6 0
50 7 4.35926
50 8 2
50 9 2.18945
50 10 3.33076
50 11 1.11871
50 12 4.0834
50 13 4.66777
50 14 4.37547
50 15 1
50 16 5.21903
50 17 4.50613
50 18 8.71088
50 19 1
50 20 21.9677
50 21 8.56987
50 22 11.2762
50 23 9.74666
50 24 12.9507
50 25 12.2309
50 26 13.9632
50 27 21.1275
50 28 21.2372
50 29 16.4206
50 30 25.1355
50 31 19.3598
50 32 21.1267
50 33 35.8528
50 34 23.4194
50 35 28.8025
50 36 39.7274
50 37 29.4851
50 38 34.5714
50 39 31.416
50 40 37.17
50 41 57.3496
50 42 39.8932
50 43 45.9223
50 44 59.2812
50 45 49.4357
50 46 28.9637
50 47 38.2123
50 48 46.3496
50 49 29.6213
50 50 16.113
50 51 17.8374
50 52 11.7653
50 53 19.9587
50 54 9.8011
50 55 4.35196
50 56 3.44706
50 57 3.27122
50 58 4.57768
50 59 1.19153
51 0 0
51 1 0
51 2 0
51 3 0
51 4 1
51 5 0
51 6 0
51 7 1
51 8 1
51 9 1
51 10 4
51 11 5.6124
51 12 10.9588
51 13 1
51 14 3.96057
51 15 4.27802
51 16 5.52331
51 17 14.2175
51 18 5.51988
51 19 8.99062
51 20 8.55958
51 21 9.99767
51 22 8.41891
51 23 16.4076
51 24 10.467
51 25 16.3921
51 26 6.22226
51 27 19.3125
51 28 18.0733
51 29 20.0467
51 30 15.6216
51 31 28.1193
51 32 29.9094
51 33 26.1416
51 34 17.4684
51 35 25.6896
51 36 43.3492
51 37 27.1611
51 38 32.9801
51 39 30.7116
51 40 26.4928
51 41 39.4914
51 42 42.5278
51 43 41.5562
51 44 68.8217
51 45 48.8625
51 46 83.6074
51 47 49.6774
51 48 44.6718
51 49 47.774
51 50 48.8928
51 51 29.8991
51 52 22.7734
51 53 23.6915
51 54 21.077
51 55 7.12939
51 56 9.71208
51 57 2.19043
51 58 3.29617
51 59 4.39819
52 0 0
52 1 0
52 2 0
52 3 0
52 4 0
52 5 1.29886
52 6 2.16095
52 7 1
52 8 1
52 9 1.12624
52 10 1.227
52 11 3.28087
52 12 2.19284
52 13 0
52 14 4.1721
52 15 4.12057
52 16 4.21869
52 17 4.09999
52 18 6.54082
52 19 4.25559
52 20 7.56587
52 21 6
52 22 12.1628
52 23 3.21761
52 24 4.4739
52 25 13.5366
52 26 11.1744
52 27 23.6929
52 28 13.5394
52 29 23.5803
52 30 13.7009
52 31 21.5708
52 32 19.3308
52 33 19.52
52 34 19.8716
52 35 31.2437
52 36 38.5383
52 37 27.6888
52 38 23.4349
52 39 33.6889
52 40 22.4541
52 41 31.7084
52 42 31.804
52 43 26.9819
52 44 33.5749
52 45 41.3345
52 46 44.5618
52 47 38.2399
52 48 30.5086
52 49 35.1943
52 50 36.5369
52 51 23.0066
52 52 28.9856
52 53 28.4861
52 54 19.8192
52 55 17.7656
52 56 7.91782
52 57 20.8758
52 58 6.21392
52 59 5.31127
53 0 0
53 1 0
53 2 0
53 3 0
53 4 0
53 5 1
53 6 5.17866
53 7 1.11335
53 8 3.13713
53 9 1
53 10 3.11004
53 11 1
53 12 2.19358
53 13 3.44682
53 14 5.43316
53 15 1
53 16 5.13586
53 17 3.38994
53 18 6.43397
53 19 6.56642
53 20 6.10631
53 21 7.45356
53 22 5
53 23 10.5883
53 24 10.6262
53 25 7.48242
53 26 18.0389
53 27 16.5572
53 28 14.6939
53 29 10.7575
53 30 11.0186
53 31 14.1238
53 32 18.7623
53 33 16.6918
53 34 21.0339
53 35 27.1199
53 36 20.7089
53 37 26.9045
53 38 23.4699
53 39 41.7247
53 40 28.1409
53 41 39.0742
53 42 38.2545
53 43 28.7144
53 44 38.9016
53 45 34.7052
53 46 34.8183
53 47 36.7777
53 48 45.1159
53 49 38.5718
53 50 40.1011
53 51 55.7713
53 52 48.3702
53 53 30.7233
53 54 14.9017
53 55 17.8688
53 56 10.5928
53 57 10.4858
53 58 4.35672
53 59 18.8781
54 0 0
54 1 0
54 2 0
54 3 0
54 4 0
54 5 0
54 6 0.965572
54 7 1
54 8 0
54 9 1.02929
54 10 2.27599
54 11 3.56585
54 12 2.35326
54 13 2.17554
54 14 5.27643
54 15 4.39226
54 16 3
54 17 3
54 18 7.41817
54 19 20.7769
54 20 4
54 21 4
54 22 6.32499
54 23 10.5813
54 24 3.17327
54 25 12.0122
54 26 8
54 27 8.16483
54 28 8.21387
54 29 23.2785
54 30 19.3623
54 31 17.4926
54 32 16.1325
54 33 19.9781
54 34 23.1498
54 35 27.8084
54 36 24.6349
54 37 20.5455
54 38 21.0402
54 39 20.4236
54 40 43.0891
54 41 22.7764
54 42 32.0336
54 43 32.3661
54 44 41.2888
54 45 33.693
54 46 27.2586
54 47 22.8553
54 48 33.3199
54 49 28.6954
54 50 29.3606
54 51 22.7467
54 52 47.7369
54 53 22.3642
54 54 22.6419
54 55 12.9451
54 56 20.8811
54 57 10.7986
54 58 13.5861
54 59 5.38739
55 0 0
55 1 0
55 2 0
55 3 0
55 4 0
55 5 1
55 6 0
55 7 2.94016
55 8 0
55 9 5.17411
55 10 3
55 11 1
55 12 2
55 13 1.07532
55 14 2.3864
55 15 2.27624
55 16 2.17616
55 17 3.13977
55 18 1
55 19 4
55 20 10.8716
55 21 6.60704
55 22 4.81476
55 23 6.256
55 24 9.62187
55 25 12.5265
55 26 15.5557
55 27 6
55 28 13.1191
55 29 15.7113
55 30 10.5128
55 31 12.9574
55 32 17.0984
55 33 19.558
55 34 11.623
55 35 21.1093
55 36 23.5854
55 37 20.9194
55 38 20.8511
55 39 19.3953
55 40 26.6775
55 41 26.2711
55 42 24.5185
55 43 29.6802
55 44 29.0062
55 45 16.929
55 46 29.3335
55 47 19.2515
55 48 24.9242
55 49 24.0725
55 50 45.1513
55 51 27.6142
55 52 24.7414
55 53 31.2432
55 54 18.8996
55 55 24.0647
55 56 14.8661
55 57 7.59215
55 58 7.62611
55 59 14.2085
56 0 0
56 1 0
56 2 0
56 3 1
56 4 0
56 5 0.0149107
56 6 0.999993
56 7 1.12384
56 8 0
56 9 1
56 10 2.34838
56 11 0
56 12 3.33649
56 13 6.16766
56 14 1
56 15 2.3363
56 16 1.10879
56 17 16.7329
56 18 1.31077
56 19 6.69405
56 20 8.13162
56 21 5.64805
56 22 8.98707
56 23 5.3949
56 24 10.6677
56 25 11.1632
56 26 13.3668
56 27 6.54991
56 28 12.0833
56 29 13.3274
56 30 14.1846
56 31 13.8274
56 32 13.6821
56 33 18.8314
56 34 17.1712
56 35 23.651
56 36 14.5679
56 37 25.546
56 38 14.1723
56 39 15.9464
56 40 23.4468
56 41 20.6074
56 42 24.6968
56 43 29.7216
56 44 22.8006
56 45 29.8084
56 46 31.965
56 47 34.7201
56 48 28.3596
56 49 30.7786
56 50 30.5591
56 51 38.0387
56 52 37.9568
56 53 34.2674
56 54 25.2557
56 55 15.3611
56 56 11.6153
56 57 13.8308
56 58 9.18148
56 59 7.28473
57 0 0
57 1 0
57 2 0
57 3 0
57 4 0
57 5 1
57 6 7.14606e-06
57 7 0
57 8 1.10791
57 9 0
57 10 4.25757
57 11 1.13933
57 12 1
57 13 2.68579
57 14 5
57 15 1
57 16 1.18248
57 17 21.4646
57 18 2.20182
57 19 3
57 20 2.19905
57 21 3.13734
57 22 4.34215
57 23 4.43364
57 24 6.10016
57 25 8.75572
57 26 10.964
57 27 9.70287
57 28 6
57 29 6.08625
57 30 8.24225
57 31 8.16262
57 32 13.1789
57 33 7.3231
57 34 14.2563
57 35 32.6261
57 36 11.5021
57 37 18.9164
57 38 17.6993
57 39 23.4931
57 40 21.0355
57 41 21.0297
57 42 31.4234
57 43 23.4479
57 44 15.4975
57 45 20.9989
57 46 40.0875
57 47 23.1295
57 48 27.8144
57 49 24.9999
57 50 34.7781
57 51 26.9761
57 52 43.9872
57 53 43.2509
57 54 31.7411
57 55 27.522
57 56 31.6571
57 57 24.2364
57 58 24.7647
57 59 11.9054
58 0 0
58 1 0
58 2 0
58 3 0
58 4 0
58 5 0
58 6 0
58 7 0
58 8 0
58 9 1.13922
58 10 1
58 11 1
58 12 3
58 13 1
58 14 2.42229
58 15 2
58 16 0
58 17 4
58 18 5.50564
58 19 6.59072
58 20 4.25817
58 21 4
58 22 2.21351
58 23 0
58 24 4.23322
58 25 9.46249
58 26 3.14814
58 27 7.2285
58 28 2.02377
58 29 7.42365
58 30 18.5395
58 31 7.17223
58 32 5.00052
58 33 9.24371
58 34 9.08984
58 35 17.4242
58 36 9.48508
58 37 14.7567
58 38 17.8655
58 39 11.4804
58 40 15.1816
58 41 23.1677
58 42 25.1119
58 43 17.7557
58 44 25.6855
58 45 17.5542
58 46 25.3187
58 47 22.1143
58 48 28.8843
58 49 38.011
58 50 26.3903
58 51 37.6559
58 52 33.4259
58 53 26.294
58 54 35.6905
58 55 28.9708
58 56 25.2281
58 57 20.6807
58 58 16.3919
58 59 10.4907
59 0 0
59 1 0
59 2 0
59 3 1
59 4 1.16096
59 5 0
59 6 0
59 7 1
59 8 2.12813
59 9 2.24942
59 10 1
59 11 0
59 12 4.25211
59 13 1.13695
59 14 4.31268
59 15 4
59 16 2.91323
59 17 4.11671
59 18 4
59 19 5.46412
59 20 3.30212
59 21 2.30891
59 22 2
59 23 5.14052
59 24 5.03539
59 25 3.22507
59 26 10.4269
59 27 9.46805
59 28 5.17429
59 29 6.40555
59 30 7.22064
59 31 12.94
59 32 10.4841
59 33 21.9146
59 34 12.8244
59 35 6.74149
59 36 6.15705
59 37 15.3224
59 38 15.2647
59 39 16.1209
59 40 15.8674
59 41 23.0825
59 42 28.8895
59 43 27.3302
59 44 26.189
59 45 14.5603
59 46 13.5217
59 47 20.6598
59 48 25.0145
59 49 29.3735
59 50 19.4901
59 51 33.1073
59 52 29.7204
59 53 19.5504
59 54 28.6882
59 55 19.8235
59 56 31.8386
59 57 16.5965
59 58 21.7288
59 59 15.1363
